head_id,head_name,relation,tail_id,tail_name
28,Definition:Set Difference,applied_in,3364,Cantor-Bernstein-Schröder Theorem/Proof 1
28,Definition:Set Difference,applied_in,4833,Uncountable Particular Point Space is not Second-Countable
28,Definition:Set Difference,applied_in,6870,Characteristic Function of Set Difference
28,Definition:Set Difference,applied_in,7102,Increasing Sequence of Sets induces Partition on Limit
28,Definition:Set Difference,applied_in,7121,Induced Outer Measure Restricted to Semiring is Pre-Measure
28,Definition:Set Difference,applied_in,7242,Characterization of Extended Real Sigma-Algebra
28,Definition:Set Difference,applied_in,7770,Set Difference Union Intersection/Proof 3
28,Definition:Set Difference,applied_in,8993,Real Number Line with Point Removed is Not Path-Connected
28,Definition:Set Difference,applied_in,9061,Cartesian Product with Complement
28,Definition:Set Difference,applied_in,10491,Relative Complement of Relative Complement/Proof 1
28,Definition:Set Difference,applied_in,10640,Set Difference with Subset is Superset of Set Difference
28,Definition:Set Difference,applied_in,12153,Uncountable Excluded Point Space is not Second-Countable/Proof 1
28,Definition:Set Difference,applied_in,15461,Real Number is not necessarily Rational Number
28,Definition:Set Difference,applied_in,16422,Derivative of Derivative is Subset of Derivative in T1 Space
28,Definition:Set Difference,applied_in,16431,Point is Isolated iff belongs to Set less Derivative
28,Definition:Set Difference,applied_in,16653,Set of Subset of Reals with Cardinality less than Continuum has not Interval in Union Closure
28,Definition:Set Difference,applied_in,17070,Sorgenfrey Line is Lindelöf
28,Definition:Set Difference,applied_in,18557,Upper Closure of Element without Element is Filter implies Element is Meet Irreducible
28,Definition:Set Difference,applied_in,18672,Set of Meet Irreducible Elements Excluded Top is Order Generating
28,Definition:Set Difference,applied_in,19207,Finite Subset Bounds Element of Finite Infima Set and Upper Closure
28,Definition:Set Difference,applied_in,20492,Complement of Lower Closure is Prime Element in Inclusion Ordered Set of Scott Sigma
28,Definition:Set Difference,applied_in,20546,Set of Upper Closures of Compact Elements is Basis implies Complete Scott Topological Lattice is Algebraic
28,Definition:Set Difference,applied_in,21305,Completely Irreducible implies Infimum differs from Element
28,Definition:Set Difference,applied_in,21346,Maximal implies Difference equals Intersection
28,Definition:Set Difference,applied_in,21353,Not Preceding implies Exists Completely Irreducible Element in Algebraic Lattice
28,Definition:Set Difference,applied_in,24966,Normalizer of Subgroup of Symmetric Group that Fixes n
29,Definition:Set Equality,applied_in,211,Cartesian Product is Anticommutative
29,Definition:Set Equality,applied_in,217,Set Difference of Cartesian Products
29,Definition:Set Equality,applied_in,228,Equality of Relations
29,Definition:Set Equality,applied_in,230,Image of Singleton under Relation
29,Definition:Set Equality,applied_in,239,Preimage of Mapping equals Domain
29,Definition:Set Equality,applied_in,359,Set is Equivalent to Proper Subset of Power Set
29,Definition:Set Equality,applied_in,422,Equality of Algebraic Structures
29,Definition:Set Equality,applied_in,562,Product of Subgroup with Itself
29,Definition:Set Equality,applied_in,1720,Closure of Topological Closure equals Closure
29,Definition:Set Equality,applied_in,6016,Factor Spaces are T4 if Product Space is T4
29,Definition:Set Equality,applied_in,6264,Surjection iff Right Inverse/Proof 2
29,Definition:Set Equality,applied_in,6685,Cantor-Bernstein-Schröder Theorem/Proof 4
29,Definition:Set Equality,applied_in,6707,Injection from Set to Power Set
29,Definition:Set Equality,applied_in,7044,Dynkin System with Generator Closed under Intersection is Sigma-Algebra
29,Definition:Set Equality,applied_in,7147,Null Space of Reduced Echelon Form
29,Definition:Set Equality,applied_in,7162,Characterization of Left Null Space
29,Definition:Set Equality,applied_in,7348,Strict Upper Closure in Restricted Ordering
29,Definition:Set Equality,applied_in,7352,Weak Upper Closure in Restricted Ordering
29,Definition:Set Equality,applied_in,7353,Strict Lower Closure in Restricted Ordering
29,Definition:Set Equality,applied_in,7354,Weak Lower Closure in Restricted Ordering
29,Definition:Set Equality,applied_in,7480,Cartesian Product of Intersections/General Case
29,Definition:Set Equality,applied_in,7634,Condition on Equality of Generated Sigma-Algebras
29,Definition:Set Equality,applied_in,7645,Trace Sigma-Algebra of Generated Sigma-Algebra
29,Definition:Set Equality,applied_in,7866,Uniqueness of Measures/Proof 2
29,Definition:Set Equality,applied_in,8097,Well-Ordered Induction
29,Definition:Set Equality,applied_in,8132,Limit Ordinal Equals its Union
29,Definition:Set Equality,applied_in,8341,Center of Opposite Group
29,Definition:Set Equality,applied_in,9182,Infinite Sequence in Countably Compact Space has Accumulation Point
29,Definition:Set Equality,applied_in,10031,Upper Closure is Strict Upper Closure of Immediate Predecessor
29,Definition:Set Equality,applied_in,10367,Set Intersection is Idempotent/Indexed Family
29,Definition:Set Equality,applied_in,10509,Inverse Image under Order Embedding of Strict Upper Closure of Image of Point
29,Definition:Set Equality,applied_in,10516,Inverse Image under Embedding of Image under Relation of Image of Point
29,Definition:Set Equality,applied_in,10699,Set Union is Self-Distributive/Sets of Sets
29,Definition:Set Equality,applied_in,10882,Union of Set of Sets when a Set Intersects All
29,Definition:Set Equality,applied_in,12420,Image of Domain of Relation is Image Set
29,Definition:Set Equality,applied_in,12896,Equation of Unit Circle in Complex Plane/Proof 2
29,Definition:Set Equality,applied_in,15330,Topological Space induced by Neighborhood Space induced by Topological Space
29,Definition:Set Equality,applied_in,15332,Neighborhood Space induced by Topological Space induced by Neighborhood Space
29,Definition:Set Equality,applied_in,15722,Structure of Inverse Completion of Commutative Semigroup
29,Definition:Set Equality,applied_in,16396,Condition for Ideal to be Total Ring
29,Definition:Set Equality,applied_in,16427,Closure of Derivative is Derivative in T1 Space
29,Definition:Set Equality,applied_in,16447,Equivalence of Definitions of Weight of Topological Space
29,Definition:Set Equality,applied_in,16458,Existence of Subfamily of Cardinality not greater than Weight of Space and Unions Equal
29,Definition:Set Equality,applied_in,16462,Set of Singletons is Smallest Basis of Discrete Space
29,Definition:Set Equality,applied_in,16485,Image of Mapping of Intersections is Smallest Basis
29,Definition:Set Equality,applied_in,16495,Equivalence of Definitions of Symmetric Difference/(3) iff (5)
29,Definition:Set Equality,applied_in,16496,Equivalence of Definitions of Symmetric Difference/(2) iff (5)
29,Definition:Set Equality,applied_in,16513,Analog between Logic and Set Theory
29,Definition:Set Equality,applied_in,16790,Density not greater than Weight
29,Definition:Set Equality,applied_in,16836,Union of Boundaries
29,Definition:Set Equality,applied_in,16942,Closure of Set of Condensation Points equals Itself
29,Definition:Set Equality,applied_in,17044,Rationals are Everywhere Dense in Sorgenfrey Line
29,Definition:Set Equality,applied_in,17117,Topological Subspace of Real Number Line is Lindelöf
29,Definition:Set Equality,applied_in,17736,Lower Closure of Meet of Lower Closures
29,Definition:Set Equality,applied_in,17947,Union of Unordered Tuples
29,Definition:Set Equality,applied_in,18110,Change of Index Variable of Product
29,Definition:Set Equality,applied_in,18287,Intersection of Ideals with Suprema Succeed Element equals Way Below Closure of Element
29,Definition:Set Equality,applied_in,18383,Intersection of Relation Segments of Approximating Relations equals Way Below Closure
29,Definition:Set Equality,applied_in,18468,Characterization of Euclidean Borel Sigma-Algebra/Closed equals Compact
29,Definition:Set Equality,applied_in,19396,Compact Closure is Intersection of Lower Closure and Compact Subset
29,Definition:Set Equality,applied_in,19931,Coarser Between Generator Set and Filter is Generator Set of Filter
29,Definition:Set Equality,applied_in,20119,Image of Compact Subset under Directed Suprema Preserving Closure Operator
29,Definition:Set Equality,applied_in,20131,Ideals form Arithmetic Lattice
29,Definition:Set Equality,applied_in,20393,Mapping Assigning to Element Its Compact Closure is Order Isomorphism
29,Definition:Set Equality,applied_in,20492,Complement of Lower Closure is Prime Element in Inclusion Ordered Set of Scott Sigma
29,Definition:Set Equality,applied_in,21267,Filters equal Ideals in Dual Ordered Set
29,Definition:Set Equality,applied_in,21273,Ideals equal Filters in Dual Ordered Set
29,Definition:Set Equality,applied_in,21281,Singleton of Set is Filter in Lattice of Power Set
29,Definition:Set Equality,applied_in,21346,Maximal implies Difference equals Intersection
29,Definition:Set Equality,applied_in,21351,Intersection of Upper Closures is Upper Closure of Join Operands
29,Definition:Set Equality,applied_in,21452,Upper Closure in Ordered Subset is Intersection of Subset and Upper Closure
29,Definition:Set Equality,applied_in,21461,Limit Inferior of Repetition Net
29,Definition:Set Equality,applied_in,21848,Cyclotomic Polynomial of Index times Prime Power
29,Definition:Set Equality,applied_in,23174,Subgroup Generated by One Element is Set of Powers
29,Definition:Set Equality,applied_in,23664,Radical of Sum of Ideals
29,Definition:Set Equality,applied_in,23668,Radical of Unit Ideal
29,Definition:Set Equality,applied_in,23690,Topological Closure of Singleton is Irreducible/Proof 2
29,Definition:Set Equality,applied_in,24181,Union of Indexed Family of Sets Equal to Union of Disjoint Sets
29,Definition:Set Equality,applied_in,24331,Hausdorff's Maximal Principle implies Zermelo's Well-Ordering Theorem
29,Definition:Set Equality,applied_in,24966,Normalizer of Subgroup of Symmetric Group that Fixes n
29,Definition:Set Equality,applied_in,25522,Intersection of Sets of Integer Multiples
29,Definition:Set Equality,applied_in,26727,Union is Commutative/Family of Sets
29,Definition:Set Equality,applied_in,26813,Intersection is Empty and Union is Universe if Sets are Complementary
29,Definition:Set Equality,applied_in,26870,Direct Image of Intersection with Inverse Image
29,Definition:Set Equality,applied_in,27018,Closed Ball of P-adic Number
29,Definition:Set Equality,applied_in,27281,Open Ball in P-adic Numbers is Closed Ball
30,Definition:Statement,equivalent_to,7870,Definition:Mathematical Logic
30,Definition:Statement,equivalent_to,31,Definition:Proposition
30,Definition:Statement,equivalent_to,40,Definition:Symbol
30,Definition:Statement,equivalent_to,39,Definition:Object
30,Definition:Statement,equivalent_to,126,Definition:Relation
30,Definition:Statement,applied_in,155,Set is Subset of Itself
30,Definition:Statement,applied_in,3221,Viète's Formulas
30,Definition:Statement,applied_in,6402,Intersection is Subset of Union of Intersections with Complements
30,Definition:Statement,applied_in,8741,Duality Principle (Category Theory)/Formal Duality
30,Definition:Statement,equivalent_to,9989,Definition:Truth Value/Aristotelian Logic
30,Definition:Statement,applied_in,10969,Four Color Theorem for Finite Maps implies Four Color Theorem for Infinite Maps
30,Definition:Statement,applied_in,11875,Principle of Definition by Structural Induction
30,Definition:Statement,applied_in,12395,Finished Branch Lemma
30,Definition:Statement,applied_in,25988,Definition:Mathematical Induction
31,Definition:Proposition,equivalent_to,30,Definition:Statement
31,Definition:Proposition,applied_in,282,Fundamental Theorem on Equivalence Relations
31,Definition:Proposition,applied_in,761,General Distributivity Theorem
31,Definition:Proposition,applied_in,825,Congruence of Powers
31,Definition:Proposition,applied_in,850,Congruence of Sum of Digits to Base Less 1
31,Definition:Proposition,applied_in,858,Prime Power of Sum Modulo Prime
31,Definition:Proposition,applied_in,891,Integral Multiple of Ring Element
31,Definition:Proposition,applied_in,892,Power of Conjugate equals Conjugate of Power
31,Definition:Proposition,applied_in,894,Power of Product with Inverse
31,Definition:Proposition,applied_in,895,Powers of Elements in Group Direct Product
31,Definition:Proposition,applied_in,896,General Morphism Property for Semigroups
31,Definition:Proposition,applied_in,974,Composition Series of Group of Prime Power Order
31,Definition:Proposition,applied_in,1381,Strictly Increasing Sequence of Natural Numbers
31,Definition:Proposition,applied_in,1383,Root of Number Greater than One
31,Definition:Proposition,applied_in,1836,Five Color Theorem
31,Definition:Proposition,applied_in,2193,Sum of Sequence of Fibonacci Numbers
31,Definition:Proposition,applied_in,2194,Sum of Sequence of Odd Index Fibonacci Numbers
31,Definition:Proposition,applied_in,2195,Sum of Sequence of Even Index Fibonacci Numbers
31,Definition:Proposition,applied_in,2196,Sum of Odd Sequence of Products of Consecutive Fibonacci Numbers
31,Definition:Proposition,applied_in,2198,Lucas Number as Sum of Fibonacci Numbers
31,Definition:Proposition,applied_in,2200,Sum of Sequence of Product of Lucas Numbers with Powers of 2
31,Definition:Proposition,applied_in,2202,Sum of Odd Positive Powers
31,Definition:Proposition,applied_in,2322,Prefix of WFF of PropLog is not WFF
31,Definition:Proposition,applied_in,2369,Tableau Extension Lemma
31,Definition:Proposition,applied_in,2560,Odd Vertices Determines Edge-Disjoint Trails
31,Definition:Proposition,applied_in,2955,Sum of r+k Choose k up to n
31,Definition:Proposition,applied_in,3062,Ring of Sets is Closed under Finite Intersection
31,Definition:Proposition,applied_in,3075,Finite Union of Sets in Additive Function
31,Definition:Proposition,applied_in,3084,Finite Union of Sets in Subadditive Function
31,Definition:Proposition,applied_in,3136,Inclusion-Exclusion Principle
31,Definition:Proposition,applied_in,3194,Nth Derivative of Mth Power
31,Definition:Proposition,applied_in,3199,Higher Derivatives of Exponential Function
31,Definition:Proposition,applied_in,3202,Derivatives of Function of a x + b
31,Definition:Proposition,applied_in,3203,Nth Derivative of Reciprocal of Mth Power
31,Definition:Proposition,applied_in,3458,General Intersection Property of Topological Space
31,Definition:Proposition,applied_in,3609,Equality of Ordered Tuples
31,Definition:Proposition,applied_in,3678,Euclidean Domain is UFD
31,Definition:Proposition,applied_in,3803,Power of Element in Subgroup
31,Definition:Proposition,applied_in,3849,Determinant of Unit Matrix
31,Definition:Proposition,applied_in,3877,Conversion of Cauchy-Euler Equation to Constant Coefficient Linear ODE/General Result
31,Definition:Proposition,applied_in,3902,Power of Product of Commuting Elements in Semigroup equals Product of Powers
31,Definition:Proposition,applied_in,3906,Sum of Sequences of Fifth and Seventh Powers
31,Definition:Proposition,applied_in,4185,Cauchy's Integral Formula/General Result
31,Definition:Proposition,applied_in,5561,Sum of Non-Consecutive Fibonacci Numbers
31,Definition:Proposition,applied_in,5726,Sum of Squares of Binomial Coefficients/Inductive Proof
31,Definition:Proposition,applied_in,5811,Power to Characteristic Power of Field is Monomorphism
31,Definition:Proposition,applied_in,5814,Scalar Product with Sum
31,Definition:Proposition,applied_in,5815,Product with Sum of Scalar
31,Definition:Proposition,applied_in,5833,Sum of Sequence of Squares/Proof by Induction
31,Definition:Proposition,applied_in,5834,Sum of Sequence of Cubes/Proof by Induction
31,Definition:Proposition,applied_in,5933,Cardinality of Image of Injection
31,Definition:Proposition,applied_in,6163,Powers of Commuting Elements of Semigroup Commute
31,Definition:Proposition,applied_in,6304,Product of Sums of Four Squares/Corollary
31,Definition:Proposition,applied_in,6378,Finite Abelian Group is Solvable
31,Definition:Proposition,applied_in,6455,Natural Number Addition is Commutative/Proof 2
31,Definition:Proposition,applied_in,6456,Natural Number Addition Commutes with Zero
31,Definition:Proposition,applied_in,6459,Natural Number Addition is Associative/Proof 2
31,Definition:Proposition,applied_in,6460,Natural Number Multiplication is Commutative/Proof 2
31,Definition:Proposition,applied_in,6461,Natural Number Multiplication is Associative/Proof 2
31,Definition:Proposition,applied_in,6462,Natural Number Multiplication Distributes over Addition/Proof 2
31,Definition:Proposition,applied_in,6463,Zero is Zero Element for Natural Number Multiplication
31,Definition:Proposition,applied_in,6467,Ordering on Natural Numbers is Compatible with Addition
31,Definition:Proposition,applied_in,6473,Ordering on Natural Numbers is Compatible with Multiplication
31,Definition:Proposition,applied_in,6476,Proper Subset of Finite Ordinal is Equivalent to Smaller Ordinal
31,Definition:Proposition,applied_in,6854,Jensen's Inequality (Real Analysis)
31,Definition:Proposition,applied_in,7134,External Direct Product Associativity/General Result
31,Definition:Proposition,applied_in,7428,Sum of Binomial Coefficients over Lower Index/Proof 1
31,Definition:Proposition,applied_in,7579,Integral Multiple of Ring Element/General Result
31,Definition:Proposition,applied_in,7723,Sum of Ideals is Ideal/General Result
31,Definition:Proposition,applied_in,7725,Nicomachus's Theorem/Proof 1
31,Definition:Proposition,applied_in,7800,Left Distributive Law for Natural Numbers
31,Definition:Proposition,applied_in,7801,Right Distributive Law for Natural Numbers
31,Definition:Proposition,applied_in,7803,Natural Number Multiplication is Commutative/Proof 3
31,Definition:Proposition,applied_in,7806,No Bijection between Finite Set and Proper Subset/Proof 2
31,Definition:Proposition,applied_in,7850,Natural Number Addition is Associative/Proof 3
31,Definition:Proposition,applied_in,7854,Cardinality of Power Set of Finite Set/Proof 3
31,Definition:Proposition,applied_in,7855,Natural Number Addition Commutativity with Successor/Proof 1
31,Definition:Proposition,applied_in,7856,Natural Number Addition Commutativity with Successor/Proof 2
31,Definition:Proposition,applied_in,7857,Natural Number Commutes with 1 under Addition
31,Definition:Proposition,applied_in,7858,Natural Number Addition is Commutative/Proof 3
31,Definition:Proposition,applied_in,7859,Natural Number Multiplication is Associative/Proof 3
31,Definition:Proposition,applied_in,8029,B-Algebra Power Law
31,Definition:Proposition,applied_in,8033,B-Algebra Power Law with Zero
31,Definition:Proposition,applied_in,8258,Relativisation is Standard Model
31,Definition:Proposition,applied_in,8401,Upper Bound of Ordinal Sum
31,Definition:Proposition,applied_in,8415,Ordinal Multiplication via Cantor Normal Form/Limit Base
31,Definition:Proposition,applied_in,8424,Transitive Closure of Set Always Exists
31,Definition:Proposition,applied_in,8446,Relational Closure Exists for Set-Like Relation
31,Definition:Proposition,applied_in,8472,Closure for Finite Collection of Relations and Operations
31,Definition:Proposition,applied_in,8524,Sum of Indices of Real Number/Positive Integers
31,Definition:Proposition,applied_in,8525,Product of Indices of Real Number/Positive Integers
31,Definition:Proposition,applied_in,8546,Count of Subsets with Odd Cardinality/Proof 2
31,Definition:Proposition,applied_in,8547,Count of Subsets with Even Cardinality/Proof 2
31,Definition:Proposition,applied_in,9417,Topological Product of Compact Spaces/Finite Product
31,Definition:Proposition,applied_in,9683,Homomorphism of External Direct Products/General Result
31,Definition:Proposition,applied_in,9728,Sum of Geometric Sequence/Proof 1
31,Definition:Proposition,applied_in,9730,Sum of Sequence of Products of Consecutive Integers/Proof 1
31,Definition:Proposition,applied_in,9733,Sum of Sequence of Products of Consecutive Reciprocals/Proof 1
31,Definition:Proposition,applied_in,9896,Power Function is Strictly Increasing on Positive Elements
31,Definition:Proposition,applied_in,10218,Finite Non-Empty Subset of Ordered Set has Maximal and Minimal Elements
31,Definition:Proposition,applied_in,10402,Transitive Chaining
31,Definition:Proposition,applied_in,10633,Division Theorem for Polynomial Forms over Field/Proof 3
31,Definition:Proposition,applied_in,10788,Independent Events are Independent of Complement/General Result
31,Definition:Proposition,applied_in,10838,Derivatives of Probability Generating Function at One
31,Definition:Proposition,applied_in,10844,Cantor's Theorem (Strong Version)/Proof 2
31,Definition:Proposition,applied_in,10861,Derivatives of PGF of Negative Binomial Distribution/Type 2
31,Definition:Proposition,applied_in,10864,PGF of Sum of Independent Discrete Random Variables/General Result
31,Definition:Proposition,applied_in,11124,Finite Connected Simple Graph is Tree iff Size is One Less than Order/Necessary Condition
31,Definition:Proposition,applied_in,11711,Sine of Integer Multiple of Argument/Formulation 1
31,Definition:Proposition,applied_in,11782,Bernoulli's Inequality/Proof 1
31,Definition:Proposition,applied_in,11788,General Distributivity Theorem/Lemma 1
31,Definition:Proposition,applied_in,11789,General Distributivity Theorem/Lemma 2
31,Definition:Proposition,applied_in,11829,All Factors Divide Integer then Whole Divides Integer
31,Definition:Proposition,applied_in,11831,Upper Bounds for Prime Numbers/Result 1
31,Definition:Proposition,applied_in,11833,Upper Bounds for Prime Numbers/Result 3
31,Definition:Proposition,applied_in,11995,Parity of Integer equals Parity of Positive Power
31,Definition:Proposition,applied_in,12500,Euler-Binet Formula/Proof 1
31,Definition:Proposition,applied_in,12520,Eigenvalue of Matrix Power
31,Definition:Proposition,applied_in,12687,Product of Finite Sequence of Matrices
31,Definition:Proposition,applied_in,12871,Complex Modulus of Product of Complex Numbers/General Result
31,Definition:Proposition,applied_in,12890,Product of Complex Numbers in Polar Form/General Result
31,Definition:Proposition,applied_in,12917,Tautology is Negation of Contradiction/Proof 1
31,Definition:Proposition,applied_in,13115,Product of Complex Conjugates/General Result
31,Definition:Proposition,applied_in,13472,Sum Rule for Derivatives/General Result
31,Definition:Proposition,applied_in,13473,Product Rule for Derivatives/General Result
31,Definition:Proposition,applied_in,13545,Generalized Integration by Parts
31,Definition:Proposition,applied_in,13823,Ring of Sets is Closed under Finite Union
31,Definition:Proposition,applied_in,13828,Gamma Function of Positive Half-Integer
31,Definition:Proposition,applied_in,13829,Gamma Function of Negative Half-Integer
31,Definition:Proposition,applied_in,14109,Primitive of Power of x by Exponential of a x
31,Definition:Proposition,applied_in,14480,Powers of Coprime Numbers are Coprime
31,Definition:Proposition,applied_in,14985,Repeated Composition of Injection is Injection
31,Definition:Proposition,applied_in,14987,Composition of Repeated Compositions of Injections
31,Definition:Proposition,applied_in,15174,Recurrence Formula for Sum of Sequence of Fibonacci Numbers
31,Definition:Proposition,applied_in,15228,Bertrand-Chebyshev Theorem/Lemma 2
31,Definition:Proposition,applied_in,15320,Finite Intersection of Open Sets of Neighborhood Space is Open
31,Definition:Proposition,applied_in,15365,Construction of Incommensurable Lines/Lemma
31,Definition:Proposition,applied_in,15429,Bounded Piecewise Continuous Function is Darboux Integrable
31,Definition:Proposition,applied_in,15798,Finite Union of Compact Sets is Compact
31,Definition:Proposition,applied_in,15804,Consecutive Fibonacci Numbers are Coprime
31,Definition:Proposition,applied_in,15805,Divisibility of Fibonacci Number
31,Definition:Proposition,applied_in,15807,Fibonacci Number with Negative Index
31,Definition:Proposition,applied_in,15809,Fibonacci Number as Sum of Binomial Coefficients
31,Definition:Proposition,applied_in,15810,Catalan's Identity/Proof 2
31,Definition:Proposition,applied_in,15839,Sign of Sine
31,Definition:Proposition,applied_in,15902,Multiple Angle Formula for Tangent
31,Definition:Proposition,applied_in,15934,Honsberger's Identity/Proof 1
31,Definition:Proposition,applied_in,16134,Natural Number is Not Equal to Successor/Proof 1
31,Definition:Proposition,applied_in,16337,Contradiction is Negation of Tautology/Proof 1
31,Definition:Proposition,applied_in,16339,Contradiction is Negation of Tautology/Proof 3
31,Definition:Proposition,applied_in,16340,Summation Formula for Polygonal Numbers
31,Definition:Proposition,applied_in,16409,Summation is Linear/Sum of Summations
31,Definition:Proposition,applied_in,16410,Summation is Linear/Scaling of Summations
31,Definition:Proposition,applied_in,16412,Diaconescu-Goodman-Myhill Theorem
31,Definition:Proposition,applied_in,17709,Bernoulli Numbers are Rational
31,Definition:Proposition,applied_in,17897,Power Function is Strictly Increasing over Positive Reals/Natural Exponent
31,Definition:Proposition,applied_in,17903,Power Function on Base between Zero and One is Strictly Decreasing/Positive Integer
31,Definition:Proposition,applied_in,17918,Power of Strictly Positive Real Number is Strictly Positive/Positive Integer
31,Definition:Proposition,applied_in,17988,Fibonacci Number less than Golden Section to Power less One
31,Definition:Proposition,applied_in,17992,Fibonacci Number greater than Golden Section to Power less Two
31,Definition:Proposition,applied_in,17993,Integer is Expressible as Product of Primes/Proof 3
31,Definition:Proposition,applied_in,17994,Triangular Number as Alternating Sum and Difference of Squares
31,Definition:Proposition,applied_in,17996,2 to the n is Greater than n Cubed when n is 10 and above
31,Definition:Proposition,applied_in,18026,Sum of Indices of Real Number/Integers
31,Definition:Proposition,applied_in,18029,Real Number to Negative Power/Positive Integer
31,Definition:Proposition,applied_in,18117,Sum of Arithmetic-Geometric Sequence/Proof 1
31,Definition:Proposition,applied_in,18129,Summation of General Logarithms
31,Definition:Proposition,applied_in,18299,Multinomial Coefficient expressed as Product of Binomial Coefficients
31,Definition:Proposition,applied_in,18330,Equivalence of Definitions of Stirling Numbers of the Second Kind
31,Definition:Proposition,applied_in,18333,Equivalence of Definitions of Unsigned Stirling Numbers of the First Kind
31,Definition:Proposition,applied_in,18335,First Inversion Formula for Stirling Numbers
31,Definition:Proposition,applied_in,18337,Second Inversion Formula for Stirling Numbers
31,Definition:Proposition,applied_in,18342,Unsigned Stirling Number of the First Kind of Number with Self
31,Definition:Proposition,applied_in,18344,Stirling Number of the Second Kind of Number with Self
31,Definition:Proposition,applied_in,18348,Unsigned Stirling Number of the First Kind of Number with Greater/Proof 2
31,Definition:Proposition,applied_in,18350,Stirling Number of the Second Kind of Number with Greater/Proof 2
31,Definition:Proposition,applied_in,18352,Stirling Number of the Second Kind of n with n-1
31,Definition:Proposition,applied_in,18357,Unsigned Stirling Number of the First Kind of n+1 with 1
31,Definition:Proposition,applied_in,18358,Stirling Number of the Second Kind of n+1 with 1
31,Definition:Proposition,applied_in,18360,Stirling Number of the Second Kind of n+1 with 2
31,Definition:Proposition,applied_in,18361,Sum over k of Unsigned Stirling Numbers of the First Kind of n with k by k choose m
31,Definition:Proposition,applied_in,18373,Sum over k of Unsigned Stirling Numbers of the First Kind of n+1 with k+1 by k choose m by -1^k-m
31,Definition:Proposition,applied_in,18375,Sum over k of Stirling Numbers of the Second Kind of k with m by n choose k
31,Definition:Proposition,applied_in,18376,Sum over k of Stirling Numbers of the Second Kind of k+1 with m+1 by n choose k by -1^k-m
31,Definition:Proposition,applied_in,18395,Sum over k of m choose k by -1^m-k by k to the n
31,Definition:Proposition,applied_in,18396,Sum over k of m-n choose m+k by m+n choose n+k by Stirling Number of the Second Kind of m+k with k
31,Definition:Proposition,applied_in,18397,Sum over k of m-n choose m+k by m+n choose n+k by Unsigned Stirling Number of the First Kind of m+k with k
31,Definition:Proposition,applied_in,18398,Sum over k of Stirling Number of the Second Kind of n+1 with k+1 by Unsigned Stirling Number of the First Kind of k with m by -1^k-m
31,Definition:Proposition,applied_in,18402,Sum over k to n of Unsigned Stirling Number of the First Kind of k with m by n factorial over k factorial
31,Definition:Proposition,applied_in,18404,Sum over k to n of Stirling Number of the Second Kind of k with m by m+1^n-k
31,Definition:Proposition,applied_in,18428,Sum over k of r Choose k by s+k Choose n by -1^r-k/Proof 1
31,Definition:Proposition,applied_in,18434,Sum over k of r-tk Choose k by s-t(n-k) Choose n-k by r over r-tk/Proof 1
31,Definition:Proposition,applied_in,18445,Sum over k of -1^k by n choose k by r-kt choose n by r over r-kt
31,Definition:Proposition,applied_in,18463,Capelli's Sum
31,Definition:Proposition,applied_in,18473,Summation over Lower Index of Unsigned Stirling Numbers of the First Kind
31,Definition:Proposition,applied_in,18474,Summation over Lower Index of Unsigned Stirling Numbers of the First Kind with Alternating Signs
31,Definition:Proposition,applied_in,18489,Faà di Bruno's Formula/Proof 1
31,Definition:Proposition,applied_in,18502,Number of Set Partitions by Number of Components
31,Definition:Proposition,applied_in,18586,Power of Idempotent Element
31,Definition:Proposition,applied_in,18933,Difference between Adjacent Convergents of Simple Continued Fraction
31,Definition:Proposition,applied_in,18940,Value of Finite Continued Fraction equals Numerator Divided by Denominator
31,Definition:Proposition,applied_in,18946,Relation between Adjacent Best Rational Approximations to Root 2
31,Definition:Proposition,applied_in,18947,Parity of Pell Numbers
31,Definition:Proposition,applied_in,18962,Continued Fraction Expansion of Golden Mean/Successive Convergents
31,Definition:Proposition,applied_in,19077,Sine of X over X as Infinite Product
31,Definition:Proposition,applied_in,19259,Sum of Sequence of Odd Cubes
31,Definition:Proposition,applied_in,19307,Cyclotomic Polynomial has Integer Coefficients
31,Definition:Proposition,applied_in,19519,123456789 x 8 + 9 = 987654321
31,Definition:Proposition,applied_in,19520,123456789 x 9 + 10 = 1111111111
31,Definition:Proposition,applied_in,19605,Closed Form for Lucas Numbers
31,Definition:Proposition,applied_in,19752,Partial Denominators of Continued Fraction Expansion of Irrational Square Root
31,Definition:Proposition,applied_in,19985,Square of Triangular Number equals Sum of Sequence of Cubes/Proof 2
31,Definition:Proposition,applied_in,19987,Sum of Sequence of Fifth Powers
31,Definition:Proposition,applied_in,20223,Congruence Modulo 3 of Power of 2
31,Definition:Proposition,applied_in,20428,Sum of Entries in Row of Pascal's Triangle/Proof 2
31,Definition:Proposition,applied_in,20435,Sum of Entries in Lesser Diagonal of Pascal's Triangle equal Fibonacci Number
31,Definition:Proposition,applied_in,20755,Sum of Sequence of Seventh Powers
31,Definition:Proposition,applied_in,21121,Nth Derivative of Natural Logarithm
31,Definition:Proposition,applied_in,22238,Indexed Summation of Sum of Mappings
31,Definition:Proposition,applied_in,22811,First Hyperoperation is Addition Operation
31,Definition:Proposition,applied_in,22812,Second Hyperoperation is Multiplication Operation
31,Definition:Proposition,applied_in,22813,Third Hyperoperation is Integer Power Operation
